,tconst,primaryTitle,Directors,originalTitle,startYear,runtimeMinutes,averageRating,numVotes,genre 1,genre 2,genre 3,Crew
5131,tt0113841,I'll Leave It All Behind Me,José María Sánchez,Mollo tutto,1995-01-01,100.0,5.9,216.0,Comedy,NONE,NONE,Renato Pozzetto
5132,tt0113845,Money Train,Joseph Ruben,Money Train,1995-01-01,110.0,5.7,41922.0,Action,Comedy,Crime,"Melissa Etheridge, Gloria Estefan, Timothy M. Bourne, Wesley Snipes"
5133,tt0113849,A Month by the Lake,John Irvin,A Month by the Lake,1995-01-01,92.0,6.2,2522.0,Comedy,Drama,Romance,"Carlo Cartier, Ali Bongo, Vanessa Redgrave"
5134,tt0113850,Moondance,Dagmar Hirtz,Moondance,1994-01-01,92.0,6.1,265.0,Drama,Romance,NONE,Rúaidhrí Conroy
5135,tt0113851,Moonlight and Valentino,David Anspaugh,Moonlight and Valentino,1995-01-01,105.0,5.7,3815.0,Comedy,Drama,Romance,Elizabeth Perkins
5136,tt0113855,Mortal Kombat,Paul W.S. Anderson,Mortal Kombat,1995-01-01,101.0,5.8,120343.0,Action,Adventure,Fantasy,"Talisa Soto, Ed Boon, Christopher Lambert"
5137,tt0113857,Moskovskie kanikuly,Alla Surikova,Moskovskie kanikuly,1995-01-01,90.0,5.8,227.0,Comedy,Romance,NONE,"Alla Surikova, Nonna Grishaeva, Andrey Makarevich"
5138,tt0113862,Mr. Holland's Opus,Stephen Herek,Mr. Holland's Opus,1995-01-01,143.0,7.3,40534.0,Drama,Music,NONE,"Jean Louisa Kelly, Jordan Carlton, Patrick Sheane Duncan, Richard Dreyfuss"
5139,tt0113870,Murder in the First,Marc Rocco,Murder in the First,1995-01-01,122.0,7.3,29382.0,Drama,Thriller,NONE,"Fred Murphy, Amanda Borden, Charlotte A. Baker, Christian Slater"
5140,tt0113875,Mushrooms,Alan Madden,Mushrooms,1995-01-01,93.0,6.1,257.0,Comedy,Crime,Thriller,"Christina Andersson, Louis Irving, Julia Blake"
5141,tt0113878,Musulmanin,Vladimir Khotinenko,Musulmanin,1995-01-01,110.0,6.8,531.0,Drama,NONE,NONE,"Aleksandr Baluev, Nina Usatova, Evgeniy Mironov"
5142,tt0113896,My Family,Gregory Nava,My Family,1995-01-01,128.0,7.3,4293.0,Drama,NONE,NONE,"Maria Canals-Barrera, Jenny Gago, Eduardo López Rojas, Jimmy Smits"
5143,tt0113909,Don't Forget You're Going to Die,Xavier Beauvois,N'oublie pas que tu vas mourir,1995-01-01,118.0,6.4,566.0,Drama,NONE,NONE,"Xavier Beauvois, Mathieu Lindon, Xavier Beauvois"
5144,tt0113913,Naajayaz,Mahesh Bhatt,Naajayaz,1995-01-01,157.0,5.6,667.0,Action,Drama,NONE,Naseeruddin Shah
5145,tt0113918,Nobody Will Speak of Us When We're Dead,Agustín Díaz Yanes,Nadie hablarÇ­ de nosotras cuando hayamos muerto,1995-01-01,104.0,6.9,2098.0,Crime,Drama,Thriller,"Antoñete, Curro Vázquez, Pilar Bardem, Victoria Abril"
5146,tt0113922,Like Grains of Sand,Ryosuke Hashiguchi,Nagisa no Shindobaddo,1995-01-01,129.0,7.4,1486.0,Drama,Romance,NONE,"Hiroko Anzai, Yoshinori Okada"
5147,tt0113928,The Eternal Evil of Asia,Man-Kei Chin,Nam Yeung sap daai che so,1995-01-01,89.0,6.2,536.0,Comedy,Fantasy,Horror,Woon-Ling Hau
5148,tt0113930,"Don't Cry, Nanking",Ziniu Wu,Nanjing 1937,1995-01-01,120.0,6.6,265.0,Drama,History,War,Han Chin
5149,tt0113932,Napoleon,Mario Andreacchio,Napoleon,1995-01-01,81.0,6.1,1944.0,Adventure,Family,NONE,"Mario Andreacchio, Carolyn Sloan, Jamie Croft"
5150,tt0113936,National Lampoon's Senior Trip,Kelly Makin,Senior Trip,1995-01-01,91.0,5.6,6101.0,Adventure,Comedy,NONE,"Fiona Loewi, Paris Chong, Matt Frewer"
5151,tt0113939,The Nature of the Beast,Victor Salva,The Nature of the Beast,1995-01-01,91.0,6.3,2229.0,Crime,Horror,Mystery,Eric Roberts
5152,tt0113941,La nave de los locos,Ricardo Wullicher,La nave de los locos,1995-01-01,104.0,6.7,144.0,Drama,NONE,NONE,Miguel Pérez
5153,tt0113943,The Near Room,David Hayman,The Near Room,1995-01-01,90.0,5.0,214.0,Drama,Thriller,NONE,"Andrew Flanagan, Adrian Dunbar"
5154,tt0113947,Nelly & Monsieur Arnaud,Claude Sautet,Nelly & Monsieur Arnaud,1995-01-01,106.0,7.2,4857.0,Drama,NONE,NONE,"Michel Serrault, Claire Nadeau, Thierry Heckendorn, Emmanuelle Béart"
5155,tt0113952,The Neon Bible,Terence Davies,The Neon Bible,1995-01-01,91.0,6.2,972.0,Drama,NONE,NONE,Jacob Tierney
5156,tt0113957,The Net,Irwin Winkler,The Net,1995-01-01,114.0,6.0,70262.0,Action,Crime,Drama,"Curran G. Engel, L. Scott Caldwell, Margie Balter, Sandra Bullock"
5157,tt0113961,Neurosia: Fifty Years of Perversion,Rosa von Praunheim,Neurosia - 50 Jahre pervers,1995-01-01,89.0,6.1,150.0,Biography,Comedy,Drama,"Lindzee Smith, Luzi Kryn, Ovo Maltine, Désirée Nick"
5158,tt0113965,Never Talk to Strangers,Peter Hall,Never Talk to Strangers,1995-01-01,86.0,5.2,7017.0,Crime,Drama,Romance,"Johnnie Eisen, Kelley Grando, Alan Anton, Rebecca De Mornay"
5159,tt0113967,New Jersey Drive,Nick Gomez,New Jersey Drive,1995-01-01,98.0,6.6,3332.0,Crime,Drama,NONE,"Nick Gomez, Funkmaster Flex, Shar-Ron Corley"
5160,tt0113971,Nothing Funny,Marek Koterski,Nic smiesznego,1995-01-01,95.0,7.4,3635.0,Comedy,Drama,NONE,"Katarzyna Gajdarska, Tomasz Konieczny, Agnieszka Buczek, Cezary Pazura"
5161,tt0113972,Nick of Time,John Badham,Nick of Time,1995-01-01,90.0,6.3,43724.0,Action,Crime,Drama,"Peter Strauss, John Badham, Lance August, Johnny Depp"
5162,tt0113982,Night of the Scarecrow,Jeff Burr,Night of the Scarecrow,1995-01-01,85.0,5.3,1314.0,Horror,Sci-Fi,NONE,Elizabeth Barondes
5163,tt0113986,Nine Months,Chris Columbus,Nine Months,1995-01-01,103.0,5.5,37651.0,Comedy,Romance,NONE,"Steven Van Zandt, Charlotte A. Baker, Priscilla Alden, Hugh Grant"
5164,tt0113987,Nixon,Oliver Stone,Nixon,1995-01-01,192.0,7.1,31718.0,Biography,Drama,History,"Paul Sorvino, Tom Bower, Annabeth Gish, Anthony Hopkins"
5165,tt0113991,No One Could Protect Her,Larry Shaw,No One Could Protect Her,1996-01-01,97.0,5.5,342.0,Biography,Crime,Drama,Joanna Kerns
5166,tt0113992,Don't Die Without Telling Me Where You're Going,Eliseo Subiela,No te mueras sin decirme adÇünde vas,1995-01-01,130.0,7.0,854.0,Drama,Fantasy,Romance,"Mariana Arias, Darío Grandinetti"
5167,tt0113997,Black for Remembrance,Jean-Pierre Mocky,Noir comme le souvenir,1995-01-01,92.0,6.2,184.0,Thriller,NONE,NONE,"Christophe Bier, Jean-Pierre Mocky, Jane Birkin"
5168,tt0114005,Notes from Underground,Gary Walkow,Notes from Underground,1995-01-01,88.0,6.3,434.0,Drama,NONE,NONE,Henry Czerny
5169,tt0114007,Nothing Personal,Thaddeus O'Sullivan,Nothing Personal,1995-01-01,85.0,6.8,514.0,Drama,NONE,NONE,"Robbie Doolin, Danny McElhinney, Ian Hart"
5170,tt0114008,Ten Benny,Eric Bross,Nothing to Lose,1995-01-01,108.0,5.6,403.0,Drama,NONE,NONE,"Barbara Ricci, Tony Gillan, Adrien Brody"
5171,tt0114009,New World,Alain Corneau,Le nouveau monde,1995-01-01,125.0,6.0,300.0,Drama,NONE,NONE,NONE
5172,tt0114011,Now and Then,Lesli Linka Glatter,Now and Then,1995-01-01,102.0,6.8,31021.0,Comedy,Drama,Romance,"Rita Wilson, Gaby Hoffmann, Sophie B. Hawkins, Christina Ricci"
5173,tt0114015,Nueba Yol,Ángel Muñiz,Nueba Yol,1995-01-01,106.0,7.0,494.0,Comedy,Drama,NONE,"Rafael Villalona, Carlota Carretero, Luisito Martí"
5174,tt0114019,Over My Dead Body,Rainer Matsutani,Nur Ǭber meine Leiche,1995-01-01,104.0,6.8,399.0,Comedy,Fantasy,Romance,"Julia Haacke, Beatrix Bilgeri, Julian Manuel, Christoph M. Ohrt"
5175,tt0114020,Sebastian,Svend Wam,NÇÏr alla vet,1995-01-01,88.0,5.4,585.0,Drama,NONE,NONE,"Mira Mandoki, Emil Lindroth, Hampus Björck"
5176,tt0114021,O Monge e a Filha do Carrasco,Walter Lima Jr.,O Monge e a Filha do Carrasco,1996-01-01,90.0,5.8,111.0,Drama,NONE,NONE,"João Moita, Patricia Pillar"
5177,tt0114033,Okaeri,Makoto Shinozaki,Okaeri,1995-01-01,99.0,7.4,237.0,Drama,NONE,NONE,"Makoto Shinozaki, Tomio Aoki"
5178,tt0114039,Once Upon a Time... When We Were Colored,Tim Reid,Once Upon a Time... When We Were Colored,1995-01-01,115.0,7.4,548.0,Drama,Romance,NONE,"Butch Lewis, Al Freeman Jr."
5179,tt0114040,Once in a Blue Moon,Philip Spink,Once in a Blue Moon,1995-01-01,96.0,5.7,173.0,Adventure,Family,Fantasy,"Elysa Hogg, Mary Black"
5180,tt0114041,One Good Turn,Tony Randel,One Good Turn,1996-01-01,90.0,5.2,280.0,Thriller,NONE,NONE,James Remar
5181,tt0114047,Open Season,Robert Wuhl,Open Season,1995-01-01,97.0,5.3,242.0,Comedy,NONE,NONE,"Aimee Brooks, Maggie Han"
5182,tt0114048,Operation Dumbo Drop,Simon Wincer,Operation Dumbo Drop,1995-01-01,107.0,5.2,9373.0,Action,Adventure,Comedy,"David Clayton-Thomas, Danny Glover"
5183,tt0114054,Heads and Tails,Georgiy Daneliya,Oryol i reshka,1995-01-01,86.0,7.1,494.0,Comedy,NONE,NONE,"Georgiy Daneliya, Yuri Rost, Fedor Kujbida, Galina Petrova"
5184,tt0114055,Peculiarities of the National Hunt,Aleksandr Rogozhkin,Osobennosti natsionalnoy okhoty,1995-01-01,93.0,7.4,4437.0,Comedy,NONE,NONE,"Viktor Bychkov, Aleksey Buldakov, Sergei Gusinskiy, Ville Haapasalo"
5185,tt0114057,Othello,Oliver Parker,Othello,1995-01-01,123.0,6.9,9865.0,Drama,Romance,NONE,"Pierre Vaneck, Oliver Parker, Laurence Fishburne"
5186,tt0114069,Outbreak,Wolfgang Petersen,Outbreak,1995-01-01,127.0,6.6,132552.0,Action,Drama,Thriller,"Wolfgang Petersen, Johnny Kim, Jenna Byrne, Dustin Hoffman"
5187,tt0114075,The Sunset Boys,Leidulv Risan,Pakten,1995-01-01,96.0,6.2,164.0,Comedy,Crime,Drama,Robert Mitchum
5188,tt0114078,Palermo-Milan One Way,Claudio Fragasso,Palermo Milano solo andata,1995-01-01,100.0,6.3,688.0,Action,Crime,Drama,"Maurizio Aiello, Claudio Fragasso, Giancarlo Giannini"
5189,tt0114080,The Lame Pigeon,Jaime de Armiñán,El palomo cojo,1995-01-01,114.0,5.4,141.0,Comedy,Drama,NONE,María Barranco
5190,tt0114081,Pan,Henning Carlsen,Pan,1995-01-01,115.0,5.3,269.0,Drama,NONE,NONE,"Lasse Kolsrud, Anneke von der Lippe, Lasse Kolsrud"
5191,tt0114084,Panther,Mario Van Peebles,Panther,1995-01-01,124.0,6.4,2601.0,Drama,NONE,NONE,"Mario Van Peebles, Jay Koch, Felipe Luciano, Kadeem Hardison"
5192,tt0114089,Parallel Sons,John G. Young,Parallel Sons,1995-01-01,93.0,6.3,278.0,Drama,Romance,NONE,NONE
5193,tt0114092,Pari,Dariush Mehrjui,Pari,1995-01-01,115.0,6.6,886.0,Drama,Romance,NONE,"Niki Karimi, Niki Karimi"
5194,tt0114095,Party Girl,Daisy von Scherler Mayer,Party Girl,1995-01-01,94.0,6.5,5595.0,Comedy,Drama,Romance,"Daisy von Scherler Mayer, Sasha von Scherler, Parker Posey"
5195,tt0114096,Who Killed Pasolini?,Marco Tullio Giordana,"Pasolini, un delitto italiano",1995-01-01,100.0,6.9,608.0,Crime,Drama,NONE,"Toni Bertorelli, Massimo De Francovich, Giorgio Crisafi, Carlo De Filippi"
5196,tt0114099,The Passion of Darkly Noon,Philip Ridley,The Passion of Darkly Noon,1995-01-01,100.0,5.8,4043.0,Drama,Mystery,Thriller,"Philip Ridley, Jim Beach, Brendan Fraser"
5197,tt0114110,Peggio di cosǪ si muore,Marcello Cesena,Peggio di cosǪ si muore,1995-01-01,90.0,6.6,106.0,Comedy,NONE,NONE,"Ugo Dighero, José Luis Fernández, Carla Signoris"
5198,tt0114112,Like It Never Was Before,Susanne Bier,Pensionat Oskar,1995-01-01,108.0,6.4,967.0,Drama,Romance,NONE,"Sif Ruud, Loa Falkman, Per Sandberg"
5199,tt0114113,The Perez Family,Mira Nair,The Perez Family,1995-01-01,113.0,6.0,2367.0,Comedy,Drama,Romance,"Magaly Aguero, Marisa Tomei"
5200,tt0114114,Perfect Alibi,Kevin Meyer,Perfect Alibi,1995-01-01,98.0,5.3,300.0,Crime,Drama,Mystery,Teri Garr
5201,tt0114115,The Dog in the Manger,Pilar Miró,El perro del hortelano,1996-01-01,119.0,6.8,1020.0,Comedy,Romance,NONE,"Pilar Miró, Emma Suárez"
5202,tt0114118,Pestka,Krystyna Janda,Pestka,1995-01-01,93.0,5.8,149.0,Drama,Romance,NONE,"Tomasz Konieczny, Adam Siemion, Agnieszka Michalska, Krystyna Janda"
5203,tt0114119,A Petal,Jang Sun-woo,Ggotip,1996-01-01,101.0,7.1,462.0,Drama,History,NONE,"Jang Sun-woo, Lee Jung-hyun, Gye-nam Myeong"
5204,tt0114122,Pharaoh's Army,Robby Henson,Pharaoh's Army,1995-01-01,90.0,6.7,645.0,Western,NONE,NONE,"Tracy Kristofferson, Chris Cooper"
5205,tt0114126,Thunderbolt,Gordon Chan,Pik lik foh,1995-01-01,110.0,6.3,9525.0,Action,Crime,Thriller,"Thorsten Nickel, Marie Eguro, Jackie Chan"
5206,tt0114129,Picture Bride,Kayo Hatta,Picture Bride,1994-01-01,94.0,6.6,1166.0,Drama,Romance,NONE,"Kayo Hatta, James Grant Benton, Yûki Kudô"
5207,tt0114131,Pie in the Sky,Bryan Gordon,Pie in the Sky,1995-01-01,95.0,5.8,868.0,Comedy,Romance,NONE,"Jim Creeggan, Josh Charles"
5208,tt0114134,The Pillow Book,Peter Greenaway,The Pillow Book,1996-01-01,126.0,6.5,13270.0,Drama,NONE,NONE,"James Bowman, Sacha Vierny, Vivian Wu"
5209,tt0114146,Those Were the Days,Didier Haudepin,Le plus bel ǽge...,1995-01-01,85.0,6.5,208.0,Drama,NONE,NONE,Élodie Bouchez
5210,tt0114168,Powder,Victor Salva,Powder,1995-01-01,111.0,6.6,31300.0,Drama,Fantasy,Mystery,"Bradford Tatum, Missy Crider, Jackson Burns, Mary Steenburgen"
5211,tt0114194,The Prophecy,Gregory Widen,The Prophecy,1995-01-01,98.0,6.4,32039.0,Action,Crime,Drama,"Christopher Walken, Collin Butrum, Virginia Madsen, Christopher Walken"
5212,tt0114198,Prowokator,Krzysztof Lang,Prowokator,1995-01-01,88.0,6.0,148.0,Crime,Drama,NONE,Boguslaw Linda
5213,tt0114204,Pulkownik Kwiatkowski,Kazimierz Kutz,Pulkownik Kwiatkowski,1995-01-01,123.0,7.0,913.0,Adventure,Comedy,History,"Ewa Ekwinska, Aleksy Awdiejew, Krzysztof Gosztyla, Marek Kondrat"
5214,tt0114210,A Pyromaniac's Love Story,Joshua Brand,A Pyromaniac's Love Story,1995-01-01,94.0,5.2,1098.0,Comedy,Romance,NONE,"Floyd Vivino, Rob Wilson, William Baldwin"
5215,tt0114212,O Quatrilho,Fábio Barreto,O Quatrilho,1995-01-01,92.0,6.7,1489.0,Drama,Romance,NONE,"Fábio Barreto, José Clemente Pozenato, Glória Pires"
5216,tt0114214,The Quick and the Dead,Sam Raimi,The Quick and the Dead,1995-01-01,108.0,6.5,97528.0,Action,Romance,Thriller,"Lance Henriksen, Sharon Stone, Pat Hingle"
5217,tt0114219,Radio Moscow,Nik Triantafyllidis,Radio Mosha,1995-01-01,85.0,5.3,139.0,Comedy,NONE,NONE,Harry Klynn
5218,tt0114224,Rage,Joseph Merhi,Rage,1995-01-01,94.0,5.6,759.0,Action,Crime,Thriller,"Judith-Marie Bergan, Heidi Epper, Gary Daniels"
5219,tt0114227,Rai,Thomas Gilou,Rai,1995-01-01,89.0,5.0,234.0,Drama,NONE,NONE,"Thomas Gilou, Tabatha Cash"
5220,tt0114230,Raja,Indra Kumar,Raja,1995-01-01,168.0,5.1,901.0,Action,Comedy,Drama,"Rita Bhaduri, Sanjay Kapoor"
5221,tt0114231,Ram Jaane,Rajiv Mehra,Ram Jaane,1995-01-01,122.0,5.4,4106.0,Action,Crime,Drama,Shah Rukh Khan
5222,tt0114234,Rangeela,Ram Gopal Varma,Rangeela,1995-01-01,142.0,7.4,10091.0,Comedy,Drama,Musical,"Shweta Shetty, Urmila Matondkar"
5223,tt0114236,Ravan Raaj: A True Story,Rama Rao Tatineni,Ravan Raaj: A True Story,1995-01-01,153.0,6.1,138.0,Action,Crime,Thriller,Mithun Chakraborty
5224,tt0114240,A Reason to Believe,Douglas Tirola,A Reason to Believe,1995-01-01,109.0,5.6,318.0,Drama,NONE,NONE,"Catherine Pinckert, Jim Ellison, Jay Underwood"
5225,tt0114241,Reckless,Norman René,Reckless,1995-01-01,91.0,5.1,495.0,Comedy,Drama,Fantasy,"Ron Bagden, Roger Williams, Mia Farrow"
5226,tt0114243,Red Cherry,Daying Ye,Hong ying tao,1995-01-01,120.0,7.0,737.0,Drama,War,NONE,Ke-Yu Guo
5227,tt0114244,Red Hot,Paul Haggis,Red Hot,1993-01-01,95.0,5.5,314.0,Drama,Music,NONE,"Juris Hirss, Peteris Silins, Balthazar Getty"
5228,tt0114266,Rendez-vous in Paris,Éric Rohmer,Les rendez-vous de Paris,1995-01-01,98.0,7.2,2334.0,Comedy,Romance,NONE,Clara Bellar
5229,tt0114272,Restoration,Michael Hoffman,Restoration,1995-01-01,117.0,6.6,9663.0,Biography,Drama,History,"Rosalind Bennett, Robert Downey Jr."
5230,tt0114277,El rey del rÇðo,Manuel Gutiérrez Aragón,El rey del rÇðo,1995-01-01,103.0,5.8,125.0,Drama,NONE,NONE,"Carlos Dávila, Alfredo Landa"
5231,tt0114279,Richard III,Richard Loncraine,Richard III,1995-01-01,110.0,7.3,15080.0,Drama,Sci-Fi,War,"Edward Hardwicke, Stacey Kent, Ian McKellen"
5232,tt0114287,Rob Roy,Michael Caton-Jones,Rob Roy,1995-01-01,139.0,6.9,43985.0,Adventure,Biography,Drama,"Andrew Keir, Sean Clayton, Tim Roth, Liam Neeson"
5233,tt0114294,The Story of a Poor Young Man,Ettore Scola,Romanzo di un giovane povero,1995-01-01,120.0,6.5,281.0,Drama,NONE,NONE,NONE
5234,tt0114296,Roommates,Peter Yates,Roommates,1995-01-01,108.0,6.4,1923.0,Comedy,Drama,NONE,"Courtney Chase, Ann Heekin, Ed Rosenbaum, Peter Falk"
5235,tt0114303,Rough Magic,Clare Peploe,Rough Magic,1995-01-01,105.0,5.5,1960.0,Comedy,Drama,Fantasy,"Clare Peploe, Bridget Fonda"
5236,tt0114305,Rude,Clement Virgo,Rude,1995-01-01,89.0,6.1,234.0,Crime,Drama,NONE,"Ramiah Hylton, Damon D'Oliveira"
5237,tt0114307,The Run of the Country,Peter Yates,The Run of the Country,1995-01-01,109.0,6.2,437.0,Drama,Romance,NONE,"Carole Nimmons, Albert Finney"
5238,tt0114310,The Blue-Veiled,Rakhshan Banietemad,Rusari Abi,1995-01-01,85.0,6.8,769.0,Drama,Romance,NONE,"Rakhshan Banietemad, Faghiheh Soltani, Ezzatolah Entezami"
5239,tt0114312,The Fateful Day,Shahram Assadi,Ruz-e vagh'e,1995-01-01,105.0,7.3,660.0,Adventure,Drama,Fantasy,NONE
5240,tt0114313,A rǸszleg,Péter Gothár,A rǸszleg,1995-01-01,82.0,7.1,144.0,Drama,NONE,NONE,"Ovidiu Ghinita, Sándor Szönyi G., Mari Nagy"
5241,tt0114317,Sabse Bada Khiladi,Umesh Mehra,Sabse Bada Khiladi,1995-01-01,162.0,5.9,4611.0,Action,Crime,Thriller,Akshay Kumar
5242,tt0114319,Sabrina,Sydney Pollack,Sabrina,1995-01-01,127.0,6.3,42471.0,Comedy,Drama,Romance,"Heather Brown, Julia Ormond, Randy Becker, Harrison Ford"
5243,tt0114322,The Sadness of Sex,Rupert Wainwright,The Sadness of Sex,1995-01-01,87.0,6.6,118.0,Comedy,Romance,NONE,NONE
5244,tt0114323,Safe,Todd Haynes,Safe,1995-01-01,119.0,7.1,15634.0,Drama,NONE,NONE,"Martha Velez, Ronnie Farer, Julianne Moore"
5245,tt0114345,The Scarlet Letter,Roland Joffé,The Scarlet Letter,1995-01-01,135.0,5.3,15798.0,Drama,Romance,NONE,"Tallulah Willis, Evelyn Francis, Roland Joffé, Demi Moore"
5246,tt0114354,Brother of Sleep,Joseph Vilsmaier,Schlafes Bruder,1995-01-01,127.0,7.0,1643.0,Drama,Music,Romance,"Ben Becker, Regina Fritsch, Jan Kehár, André Eisermann"
5247,tt0114364,Score,Atsushi Muroga,Score,1995-01-01,88.0,6.1,228.0,Action,Crime,NONE,"Hiroshi Miyasaka, Shû Ehara"
5248,tt0114367,Screamers,Christian Duguay,Screamers,1995-01-01,108.0,6.3,28211.0,Horror,Sci-Fi,Thriller,"Yves Langlois, Roy Dupuis, Andy Lauer, Peter Weller"
5249,tt0114368,La scuola,Daniele Luchetti,La scuola,1995-01-01,104.0,7.0,974.0,Comedy,Drama,NONE,"Domenico Starnone, Paolo Merloni, Silvio Orlando"
5250,tt0114369,Se7en,David Fincher,Se7en,1995-01-01,127.0,8.6,1682470.0,Crime,Drama,Mystery,"Mark Arneson, David Fincher, Morgan Freeman"
5251,tt0114371,Search and Destroy,David Salle,Search and Destroy,1995-01-01,90.0,5.3,1356.0,Action,Comedy,Drama,"Karole Armitage, Griffin Dunne"
5252,tt0114387,The Snails' Senator,Mircea Daneliuc,Senatorul melcilor,1995-01-01,100.0,7.5,613.0,Comedy,Drama,NONE,"László Darvas, Mircea Daneliuc, Dorel Visan"
5253,tt0114388,Sense and Sensibility,Ang Lee,Sense and Sensibility,1995-01-01,136.0,7.7,119298.0,Drama,Romance,NONE,"Ginger Corbett, Emma Thompson, Luciana Arrighi"
5254,tt0114413,Sharaku,Masahiro Shinoda,Sharaku,1995-01-01,138.0,6.8,175.0,Biography,Drama,History,"Furankî Sakai, Hiroyuki Sanada"
5255,tt0114420,She Good Fighter,Marc Punt,She Good Fighter,1995-01-01,85.0,5.4,372.0,Action,Crime,Drama,"Nathalie-Jane Krits, Damien Dantes, Dagmar Liekens"
5256,tt0114424,Ten Brothers,Lik-Chi Lee,Sap hing dai,1995-01-01,100.0,6.0,329.0,Action,Comedy,Fantasy,"Shao-Wen Hao, Ashton Chen, Kenny Bee"
5257,tt0114426,Another Lonely Hitman,Rokuro Mochizuki,Shin kanashiki hittoman,1995-01-01,105.0,6.8,189.0,Crime,Drama,Thriller,"Rokuro Mochizuki, Ryo Ishibashi"
5258,tt0114429,Shirli-myrli,Vladimir Menshov,Shirli-myrli,1995-01-01,143.0,7.1,2235.0,Comedy,NONE,NONE,"Aleksandr Voroshilo, Yevgeni Aleksandrov, Valeriy Garkalin"
5259,tt0114432,Hidden Assassin,Ted Kotcheff,The Shooter,1995-01-01,104.0,5.0,2295.0,Action,Crime,Drama,"Jana Altmanová, Dolph Lundgren"
5260,tt0114440,Siao Yu,Sylvia Chang,Shao nu Xiao Yu,1995-01-01,104.0,7.2,437.0,Drama,NONE,NONE,"Rene Liu, Rene Liu"
5261,tt0114443,Final Hour,Martin Schmidt,Sidste time,1995-01-01,83.0,5.8,1245.0,Horror,Thriller,NONE,"Rikke Bendsen, Mette Bratlann, Lene Laub Oksen"
5262,tt0114461,The Seventh Room,Márta Mészáros,A hetedik szoba,1996-01-01,108.0,6.8,216.0,Biography,Drama,War,"Maia Morgenstern, Maia Morgenstern"
5263,tt0114466,Skinner,Ivan Nagy,Skinner,1993-01-01,88.0,5.1,1151.0,Horror,NONE,NONE,"Sara Lee Froton, Ted Raimi"
5264,tt0114474,Small Faces,Gillies MacKinnon,Small Faces,1995-01-01,108.0,6.9,1590.0,Drama,NONE,NONE,"Liz Lochhead, Carmen Pierquaccini, Iain Robertson"
5265,tt0114478,Smoke,Wayne Wang,Smoke,1995-01-01,112.0,7.4,37132.0,Comedy,Drama,NONE,"Paul Auster, Daniel Auster, Mel Gorham, Harvey Keitel"
5266,tt0114485,All of them Witches,Daniel Gruener,Sobrenatural,1996-01-01,100.0,6.4,280.0,Horror,Mystery,Thriller,"Delia Casanova, Daniel Gruener, Ricardo Blume, Susana Zabaleta"
5267,tt0114494,Someone Else's America,Goran Paskaljevic,Someone Else's America,1995-01-01,96.0,7.0,702.0,Comedy,Drama,NONE,"Simon Lane, Jonathan Peck, Tom Conti"
5268,tt0114496,Something to Talk About,Lasse Hallström,Something to Talk About,1995-01-01,106.0,5.7,15360.0,Comedy,Drama,Romance,"Kyra Sedgwick, Callie Khouri, Julia Roberts"
5269,tt0114502,The Unfish,Robert Dornhelm,Der Unfisch,1997-01-01,90.0,6.5,185.0,Comedy,Romance,NONE,"Robert Dornhelm, Maria Schrader"
5270,tt0114508,Species,Roger Donaldson,Species,1995-01-01,108.0,5.8,81970.0,Action,Horror,Sci-Fi,"Michael Madsen, Marg Helgenberger, Natasha Henstridge"
5271,tt0114510,Le sphinx,Louis Saia,Le sphinx,1995-01-01,109.0,6.1,147.0,Drama,NONE,NONE,"Pierre Claveau, Marc Messier"
5272,tt0114523,Talk of the Town,Rainer Kaufmann,StadtgesprÇÏch,1995-01-01,93.0,6.4,743.0,Comedy,Romance,NONE,"Stephan Bissmeier, Rainer Kaufmann, Katja Riemann"
5273,tt0114534,The Stars Fell on Henrietta,James Keach,The Stars Fell on Henrietta,1995-01-01,109.0,6.4,824.0,Drama,NONE,NONE,"Kaytlyn Knowles, Robert Duvall"
5274,tt0114550,Stonewall,Nigel Finch,Stonewall,1995-01-01,99.0,7.1,1682.0,Comedy,Drama,Romance,"John Cadwell, Brendan Corbalis, Duane Boutte, Guillermo Diaz"
5275,tt0114552,Olga O's Strange Story,Antonio Bonifacio,La strana storia di Olga 'O',1995-01-01,85.0,5.1,108.0,Drama,Horror,Mystery,"Antonio Bonifacio, Serena Grandi"
5276,tt0114558,Strange Days,Kathryn Bigelow,Strange Days,1995-01-01,145.0,7.2,74802.0,Crime,Drama,Sci-Fi,"Angela Bassett, Michael Wincott, Tonino Accolla, Ralph Fiennes"
5277,tt0114563,Street Fighter II: The Animated Movie,Gisaburô Sugii,SutorÇ©to faitǽ II gekijÇï-ban,1994-01-01,102.0,7.2,9322.0,Action,Adventure,Animation,"Wanda Nowicki, Kôjiro Shimizu, Marisuke Eguchi, Kôjiro Shimizu"
5278,tt0114571,Stuart Saves His Family,Harold Ramis,Stuart Saves His Family,1995-01-01,95.0,5.3,2889.0,Comedy,Drama,NONE,"Al Franken, Violet Ramis, Grant Hoover, Al Franken"
5279,tt0114576,Sudden Death,Peter Hyams,Sudden Death,1995-01-01,111.0,5.8,35555.0,Action,Crime,Thriller,"Dorian Harewood, Luc Robitaille, Ed Evanko, Jean-Claude Van Damme"
